OrgID,FisYear,CDFlag,overall_score,econ_score,envrn_score,lenvrnmntl,corpgov_score,social_score,feeddate,fyenddate,Asset4Id,OrgName,BusTRBCId,PrimExchg,StatusFlag,OAId,tick,Cusip,Sedol,Isin
16597,2006,40000000000,0.97609993,0.93087943,0.96755046,,0.92786415,0.96146113,11/15/2020,12/31/2006,A4_00357,Ford Motor Company,5310,NYSE,1,4295903068,F,34537086,261546,US3453708600
16597,2005,40000000000,0.966433,0.78873619,0.96969767,,0.90199969,0.95301696,11/15/2020,12/31/2005,A4_00357,Ford Motor Company,5310,NYSE,1,4295903068,F,34537086,261546,US3453708600
18198,2020,40000000000,0.95956792,0.94442641,,,0.73131806,0.83454789,11/15/2020,,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2018,40000000000,0.87715686,0.71263663,0.94605386,,0.68709585,0.71550573,11/15/2020,12/31/2018,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2017,40000000000,0.94975419,0.92444691,0.95420596,,0.93005249,0.86392785,11/15/2020,12/31/2017,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2016,40000000000,0.94706218,0.85137526,0.95325334,,0.96232525,0.87074813,11/15/2020,12/31/2016,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2012,40000000000,0.91355319,0.66492315,0.92811561,,0.92434989,0.82260433,11/15/2020,12/31/2012,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2011,40000000000,0.94757952,0.85838299,0.93977715,,0.90220328,0.90062903,11/15/2020,12/31/2011,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2014,40000000000,0.92586171,0.77408268,0.9473494,,0.95814798,0.72925667,11/15/2020,12/31/2014,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2010,40000000000,0.92581188,0.61009078,0.93507945,,0.94300288,0.91144209,11/15/2020,12/31/2010,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2013,40000000000,0.94718207,0.85761422,0.94563675,,0.89548155,0.86560416,11/15/2020,12/31/2013,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2009,40000000000,0.89695148,0.69235276,0.93209691,,0.77425038,0.79759825,11/15/2020,12/31/2009,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2008,40000000000,0.88938072,0.53590065,0.9236018,,0.93552651,0.73838197,11/15/2020,12/31/2008,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2019,40000000000,0.95086744,0.94415996,,,0.655677,0.83369996,11/15/2020,,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2007,40000000000,0.83499215,0.8727541,0.90985847,,0.73879544,0.40276691,11/15/2020,12/31/2007,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2006,40000000000,0.84495376,0.45336089,0.93195934,,0.86425415,0.65776142,11/15/2020,12/31/2006,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2004,40000000000,0.97092116,0.92878515,0.92128062,,0.94538505,0.87742133,11/15/2020,12/31/2004,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2002,40000000000,0.96852239,0.78561567,0.91628567,,0.94706786,0.93892705,11/8/2020,12/31/2002,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2003,40000000000,0.96061226,0.67315348,0.9353479,,0.95381544,0.93271363,11/8/2020,12/31/2003,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2015,40000000000,0.9131242,0.56809442,0.95055316,,0.94391727,0.91885076,11/15/2020,12/31/2015,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18198,2005,40000000000,0.96145217,0.84034855,0.9556125,,0.88912497,0.87189926,11/15/2020,12/31/2005,A4_00164,Boeing Co,5210,NYSE,1,4295903076,BA,9702310,210860,US0970231058
18243,2019,40000000000,0.65180161,0.09192814,0.90116771,,0.476681,0.85756046,11/15/2020,12/31/2019,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2020,40000000000,0.63740553,0.06968329,,,0.49395191,0.83255105,11/15/2020,,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2017,40000000000,0.88771967,0.73046554,0.90889225,,0.68328858,0.90902333,11/15/2020,12/31/2017,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2016,40000000000,0.86918267,0.69157579,0.86680994,,0.74204631,0.83186054,11/15/2020,12/31/2016,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2015,40000000000,0.83900433,0.48596278,0.88252668,,0.75086309,0.88631476,11/15/2020,12/31/2015,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2013,40000000000,0.80813432,0.57154955,0.81544133,,0.69200172,0.76610659,11/15/2020,12/31/2013,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2012,40000000000,0.77117512,0.53473359,0.86214004,,0.67804635,0.65858531,11/15/2020,12/31/2012,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2011,40000000000,0.78321018,0.47246266,0.86885033,,0.70407722,0.72794546,11/15/2020,12/31/2011,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2010,40000000000,0.86864537,0.69101047,0.87109408,,0.8052156,0.7167849,11/15/2020,12/31/2010,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2014,40000000000,0.72357076,0.35651073,0.84493549,,0.6469162,0.7351212,11/15/2020,12/31/2014,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2009,40000000000,0.82974808,0.30856078,0.86725845,,0.88351732,0.84208976,11/15/2020,12/31/2009,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2018,40000000000,0.85728939,0.725041,0.93933168,,0.49289065,0.81899909,11/15/2020,12/31/2018,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2008,40000000000,0.91859233,0.55954635,0.91758528,,0.87676351,0.93857155,11/15/2020,12/31/2008,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2007,40000000000,0.82056908,0.38264147,0.91982083,,0.86057349,0.70812785,11/15/2020,12/31/2007,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2006,40000000000,0.94630575,0.88255586,0.95832808,,0.78079483,0.82901935,11/15/2020,12/31/2006,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2005,40000000000,0.952069,0.85145527,0.9624159,,0.94603492,0.70515351,11/15/2020,12/31/2005,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2003,40000000000,0.92232256,0.7398155,0.90767266,,0.80618445,0.75045899,11/8/2020,12/31/2003,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2002,40000000000,0.9378044,0.81597809,0.96183807,,0.83303914,0.69579443,11/8/2020,12/31/2002,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2004,40000000000,0.86530884,0.53648473,0.96813305,,0.76410898,0.69380853,11/15/2020,12/31/2004,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18426,2020,40000000000,0.83264279,0.14257928,,,0.89453551,0.83497304,11/15/2020,,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2019,40000000000,0.83473248,0.17302568,0.93528088,,0.89365305,0.8128987,11/15/2020,12/31/2019,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2018,40000000000,0.92007334,0.60756079,0.94510151,,0.84926791,0.88386174,11/15/2020,12/31/2018,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2016,40000000000,0.94743908,0.84885214,0.94986199,,0.90289104,0.93967637,11/15/2020,12/31/2016,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2015,40000000000,0.95547965,0.89463741,0.9480066,,0.94592252,0.93848541,11/15/2020,12/31/2015,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2014,40000000000,0.94964193,0.84002347,0.94592817,,0.94168677,0.87078568,11/15/2020,12/31/2014,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2011,40000000000,0.95883519,0.83659251,0.94551217,,0.96090747,0.97195535,11/15/2020,12/31/2011,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2012,40000000000,0.92531636,0.58477108,0.94206013,,0.96256936,0.92765,11/15/2020,12/31/2012,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2010,40000000000,0.94546198,0.77521099,0.9493869,,0.95852094,0.8688479,11/15/2020,12/31/2010,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2017,40000000000,0.95040275,0.8690511,0.95064351,,0.91625585,0.94317005,11/15/2020,12/31/2017,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2009,40000000000,0.9678333,0.96248811,0.94354961,,0.91877126,0.92626081,11/15/2020,12/31/2009,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2008,40000000000,0.96298863,0.82840403,0.9403544,,0.96247002,0.92174627,11/15/2020,12/31/2008,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2007,40000000000,0.9705376,0.94471349,0.94899722,,0.92679511,0.96115993,11/15/2020,12/31/2007,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2006,40000000000,0.97810194,0.97840158,0.96117036,,0.89876121,0.98311499,11/15/2020,12/31/2006,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2005,40000000000,0.97838318,0.95299843,0.95964858,,0.92781523,0.94392488,11/15/2020,12/31/2005,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2004,40000000000,0.97986749,0.97900987,0.97183649,,0.9316411,0.93111042,11/15/2020,12/31/2004,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2013,40000000000,0.93195688,0.73765115,0.94323216,,0.87576509,0.88484502,11/15/2020,12/31/2013,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2003,40000000000,0.97710205,0.98486926,0.96728838,,0.84413265,0.90544028,11/8/2020,12/31/2003,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
18426,2002,40000000000,0.98119137,0.98106425,0.96933892,,0.93215285,0.89651507,11/8/2020,12/31/2002,A4_00103,Nokia Oyj,5710,HEL,1,4295866480,NOKIA,,590294,FI0009000681
19775,2020,40000000000,0.94345803,0.81165174,,,0.807108,0.75807473,11/15/2020,,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2019,40000000000,0.94569488,0.82445258,,,0.81371482,0.75610359,11/15/2020,,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2018,40000000000,0.81337862,0.41211814,0.94294536,,0.80637669,0.65167836,11/15/2020,9/29/2018,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2016,40000000000,0.87444742,0.64764636,0.94091623,,0.93314178,0.63627725,11/15/2020,9/24/2016,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2015,40000000000,0.84590898,0.53868271,0.9338551,,0.93222502,0.63002992,11/15/2020,9/26/2015,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2014,40000000000,0.68627671,0.31115632,0.91390802,,0.90594353,0.34772027,11/15/2020,9/27/2014,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2017,40000000000,0.8704885,0.51040461,0.92744654,,0.93706822,0.76836217,11/15/2020,9/30/2017,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2013,40000000000,0.78281503,0.53295443,0.89988672,,0.93592399,0.39035652,11/15/2020,9/28/2013,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2012,40000000000,0.8331919,0.69554813,0.91473262,,0.8799384,0.46244894,11/15/2020,9/29/2012,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2011,40000000000,0.58067123,0.14607649,0.91376413,,0.78471584,0.35696892,11/15/2020,9/24/2011,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2010,40000000000,0.7216705,0.48761855,0.91989937,,0.7599091,0.40046364,11/15/2020,9/25/2010,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2009,40000000000,0.77725354,0.61059523,0.92167305,,0.75473704,0.43418196,11/15/2020,9/26/2009,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2008,40000000000,0.68134393,0.182789,0.89676079,,0.8868723,0.47349382,11/15/2020,9/27/2008,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2007,40000000000,0.8227343,0.73319709,0.91859726,,0.84769802,0.37945206,11/15/2020,9/29/2007,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2006,40000000000,0.85625477,0.72186114,0.94548654,,0.8628898,0.42149311,11/15/2020,9/30/2006,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19775,2005,40000000000,0.94129966,0.84434244,0.95605976,,0.94802332,0.6274526,11/15/2020,9/24/2005,A4_00503,Apple Inc,5710,NASD,1,4295905573,AAPL,3783310,204625,US0378331005
19837,2020,40000000000,0.28789164,0.30169545,0.56351409,,0.14956334,0.51799144,11/15/2020,3/31/2020,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2019,40000000000,0.32840883,0.38579828,0.60547518,,0.21255631,0.42549271,11/15/2020,3/31/2019,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2018,40000000000,0.17466137,0.15141527,0.40140241,,0.30150378,0.2830648,11/15/2020,3/31/2018,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2017,40000000000,0.14950781,0.10842235,,,0.17494975,0.2477844,11/15/2020,,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2016,40000000000,0.14889801,0.05747388,0.41836722,,0.15536968,0.2895342,11/15/2020,12/31/2016,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2015,40000000000,0.09150591,0.07985926,0.28167528,,0.19323471,0.09210577,11/15/2020,12/31/2015,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
19837,2014,40000000000,0.03229932,0.02011352,0.10003109,,0.05562241,0.04302257,11/15/2020,12/31/2014,A4_05173,Alibaba Pictures Group Ltd,5330,HKG,1,4295871071,SALLI,,BPYM74,BMG0171W1055
27445,2020,40000000000,0.81654723,0.17088008,,,0.86987661,0.77578433,11/15/2020,,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2018,40000000000,0.92344219,0.74438258,0.95462109,,0.82323033,0.78470507,11/15/2020,12/31/2018,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2017,40000000000,0.94878184,0.90115763,0.9411707,,0.94308897,0.87761377,11/15/2020,12/31/2017,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2016,40000000000,0.93529805,0.85705344,0.93934093,,0.91569084,0.822838,11/15/2020,12/31/2016,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2014,40000000000,0.88097187,0.50032359,0.91015853,,0.92485827,0.81607172,11/15/2020,12/31/2014,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2013,40000000000,0.91671837,0.66519008,0.90478502,,0.94836392,0.81995607,11/15/2020,12/31/2013,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2012,40000000000,0.94376389,0.91859317,0.88771808,,0.93601446,0.81690878,11/15/2020,12/31/2012,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2015,40000000000,0.92783823,0.74454583,0.93100305,,0.91621321,0.89086666,11/15/2020,12/31/2015,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2011,40000000000,0.95985562,0.93088116,0.93819936,,0.96108808,0.89633135,11/15/2020,12/31/2011,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2010,40000000000,0.81171412,0.46011324,0.87806085,,0.82730541,0.68992734,11/15/2020,12/31/2010,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2009,40000000000,0.96542123,0.96078957,0.93487866,,0.92856799,0.89606433,11/15/2020,12/31/2009,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2008,40000000000,0.94225927,0.93259741,0.83827485,,0.87116307,0.81496365,11/15/2020,12/31/2008,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2019,40000000000,0.81958055,0.1500257,0.93817043,,0.83251723,0.84456958,11/15/2020,12/31/2019,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2007,40000000000,0.90306264,0.9285274,0.70235254,,0.79246849,0.80562101,11/15/2020,12/29/2007,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2006,40000000000,0.61315597,0.92306561,0.20142626,,0.5801952,0.53832607,11/15/2020,12/30/2006,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2005,40000000000,0.679009,0.66534446,0.3354855,,0.63721508,0.75091648,11/15/2020,12/31/2005,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2004,40000000000,0.80029704,0.90287214,0.21636699,,0.78254171,0.8253575,11/15/2020,1/1/2005,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2003,40000000000,0.5582161,0.65631006,0.19304918,,0.86554556,0.38903651,11/8/2020,1/3/2004,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27445,2002,40000000000,0.43902279,0.60168428,0.21487168,,0.69737598,0.32071585,11/8/2020,12/28/2002,A4_00401,CVS Health Corp,5610,NYSE,1,4295903627,CVS,12665010,257760,US1266501006
27965,2019,40000000000,0.80993911,0.36052077,0.93933259,,0.56104701,0.87419035,11/15/2020,12/31/2019,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2018,40000000000,0.91098757,0.83800378,0.95298213,,0.55481693,0.88612582,11/15/2020,12/31/2018,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2017,40000000000,0.91980641,0.78263646,0.94108714,,0.76143891,0.94152765,11/15/2020,12/31/2017,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2015,40000000000,0.90888007,0.77191741,0.92881264,,0.78364589,0.87026364,11/15/2020,12/31/2015,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2014,40000000000,0.82601333,0.51483562,0.91320901,,0.75210094,0.73752772,11/15/2020,12/31/2014,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2013,40000000000,0.75304724,0.33060731,0.90704929,,0.80820855,0.61926978,11/15/2020,12/31/2013,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
27965,2016,40000000000,0.91477394,0.84184381,0.93884434,,0.7451748,0.86013447,11/15/2020,12/31/2016,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,6050510,229567,US0605051046
